# -----------Freq Fresnel file----------
# Columns:
#        1 - Shower Number
#        2 - Antenna Number
#        3 - Antenna X (m)
#        4 - Antenna Y (m)
#        5 - Antenna Z (m)
#        6 - Frequency #
#        7 - Frequency (MHz)
#        8 - |E| (V/M MHz)
#        9 -  Ex  (V/M MHz)
#        10 - Ey  (V/M MHz)
#        11 - Ez  (V/M MHz)
#
# new shower    1
#
   1  33   -459.18      0.00  97200.00   2  1.000E+02  1.318E-04  1.759E-06  1.317E-04  5.779E-06
   1  33   -459.18      0.00  97200.00   3  3.000E+02  4.894E-06  5.544E-07  4.706E-06  1.223E-06
   1  33   -459.18      0.00  97200.00   4  5.000E+02  2.842E-06  1.023E-06  6.983E-07  2.558E-06
   1  33   -459.18      0.00  97200.00   5  8.000E+02  6.076E-06  1.383E-06  4.015E-06  4.345E-06
   1  34   -520.41      0.00  97200.00   1  5.000E+01  1.534E-04  2.341E-06  1.532E-04  6.684E-06
   1  34   -520.41      0.00  97200.00   2  1.000E+02  1.395E-04  2.455E-06  1.393E-04  6.589E-06
   1  34   -520.41      0.00  97200.00   3  3.000E+02  2.452E-05  4.911E-07  2.449E-05  1.087E-06
   1  34   -520.41      0.00  97200.00   4  5.000E+02  8.950E-06  1.820E-06  6.284E-06  6.107E-06
   1  34   -520.41      0.00  97200.00   5  8.000E+02  7.469E-06  4.838E-07  7.263E-06  1.671E-06
   1  35   -581.63      0.00  97200.00   1  5.000E+01  1.545E-04  2.712E-06  1.543E-04  7.347E-06
   1  35   -581.63      0.00  97200.00   2  1.000E+02  1.460E-04  2.715E-06  1.458E-04  7.162E-06
   1  35   -581.63      0.00  97200.00   3  3.000E+02  5.365E-05  3.512E-07  5.363E-05  1.622E-06
   1  35   -581.63      0.00  97200.00   4  5.000E+02  1.975E-05  1.108E-06  1.954E-05  2.667E-06
   1  35   -581.63      0.00  97200.00   5  8.000E+02  1.050E-05  1.379E-06  9.553E-06  4.123E-06
   1  36   -642.86      0.00  97200.00   1  5.000E+01  1.543E-04  2.906E-06  1.540E-04  8.274E-06
   1  36   -642.86      0.00  97200.00   2  1.000E+02  1.505E-04  2.497E-06  1.503E-04  7.321E-06
